NODE;Hull;1551.714094;1955.961148
NODE;Middlesbrough;1630.942569;1793.272595
NODE;Sunderland;1673.845354;1714.594538
NODE;Stoke;1530.750671;1966.836170
NODE;Preston;1506.457751;1886.475698
NODE;Blackpool;1492.212264;1870.202711
NODE;Wolverhampton;1590.899096;2037.247851
NODE;Peterborough;1528.881063;2029.413128
NODE;Luton;1077.553647;2092.423763
NODE;Swansea;1373.535304;2051.709171
NODE;Gloucester;1429.137049;2045.544539
NODE;Ipswich;1474.214933;2095.820764
NODE;Milton Keynes;1420.152580;2048.015468
NODE;Southend;1056.398647;2112.542616
NODE;Cork;1487.351517;2038.176139
NODE;Limerick;1435.116525;2015.120810
NODE;Galway;1440.535192;1993.726907
NODE;Waterford;1397.463592;2027.024267
NODE;Rennes;1707.970571;2660.872238
NODE;Brest;1687.371908;2376.291397
NODE;Le Havre;1736.848523;2286.166621
NODE;Rouen;1853.488894;2364.911949
NODE;Lille;2038.557281;2217.957756
NODE;Reims;2051.922109;2374.405326
NODE;Metz;2170.427617;2463.987703
NODE;Nancy;2220.419405;2494.883999
NODE;Grenoble;2191.418315;2853.052816
NODE;Montpellier;2102.991232;3058.218702
NODE;Clermont-Ferrand;2120.963572;2809.910421
NODE;Limoges;1915.377742;2803.248860
NODE;Dijon;2196.181232;2663.865572
NODE;Tours;1861.733069;2590.310237
NODE;Orleans;1924.832449;2472.945851
NODE;Caen;1740.432328;2322.572231
NODE;Angers;1711.624057;2713.072126
NODE;Le Mans;1821.095769;2543.393225
NODE;Perpignan;1963.282599;3140.827233
NODE;Toulon;2150.872911;3154.767023
NODE;Avignon;2153.216476;3094.338937
NODE;Poitiers;1830.023307;2712.502867
NODE;La Rochelle;1747.556218;2777.888716
NODE;Pau;1777.986442;3067.628074
NODE;Bayonne;1674.023428;3055.328437
NODE;Amiens;1933.341842;2321.839423
NODE;Calais;1818.901293;2186.887283
NODE;Besancon;2239.770959;2686.013065
NODE;Mulhouse;2287.834511;2606.753466
NODE;Montlucon;2075.968252;2725.820487
NODE;Brive;1907.875899;2894.175010
NODE;Troyes;2069.742974;2470.156840
NODE;Auxerre;2054.896709;2517.356159
NODE;San Sebastian;1602.458204;3076.402654
NODE;Pamplona;1642.058486;3142.780390
NODE;Valladolid;1557.501435;3293.808547
NODE;Salamanca;1474.570901;3361.781150
NODE;Toledo;1522.952843;3408.337453
NODE;Murcia;1756.257204;3698.608368
NODE;Cordoba;1333.816505;3756.994216
NODE;Granada;1375.820414;3804.528647
NODE;Cadiz;1286.138084;3772.613155
NODE;Huelva;1267.021124;3768.156059
NODE;Jaen;1405.484753;3738.401766
NODE;Oviedo;1603.135079;3080.180023
NODE;Santander;1584.235153;3073.605342
NODE;Gijon;1621.781673;3056.534645
NODE;A Coruna;1403.132162;3187.836908
NODE;Vigo;1114.469836;3418.661498
NODE;Palma;1896.256824;3324.717807
NODE;Logrono;1606.674789;3128.848924
NODE;Albacete;1689.154721;3551.747899
NODE;Burgos;1598.375574;3132.052552
NODE;Leon;1564.080250;3164.420674
NODE;Braga;1046.441339;3457.555401
NODE;Coimbra;1092.341101;3486.795945
NODE;Setubal;1099.552283;3704.980952
NODE;Faro;1269.924177;3693.468053
NODE;Evora;1150.350004;3677.962991
NODE;Aveiro;1050.156127;3460.469825
NODE;Dortmund;2211.440071;2232.396897
NODE;Essen;2191.240555;2233.279230
NODE;Duisburg;2183.125164;2232.012025
NODE;Dusseldorf;2194.215382;2240.839328
NODE;Bonn;2198.900330;2243.473254
NODE;Wuppertal;2198.539480;2241.352743
NODE;Bielefeld;2388.257535;2159.593462
NODE;Munster;2249.382336;2185.640918
NODE;Bochum;2198.060701;2233.483988
NODE;Mannheim;2374.177571;2417.900118
NODE;Karlsruhe;2360.226531;2489.822591
NODE;Freiburg;2292.995049;2592.440400
NODE;Augsburg;2534.523255;2610.118820
NODE;Wurzburg;2434.566117;2400.978861
NODE;Kassel;2421.502920;2238.201285
NODE;Magdeburg;2627.941072;2177.002937
NODE;Erfurt;2585.782701;2261.384568
NODE;Halle;2697.225331;2219.980138
NODE;Rostock;2580.675041;1925.495590
NODE;Lubeck;2440.344080;1993.784430
NODE;Kiel;2463.539475;1939.227870
NODE;Mainz;2397.886791;2372.621504
NODE;Saarbrucken;2223.587061;2471.959331
NODE;Ulm;2433.303834;2498.708382
NODE;Regensburg;2528.445326;2481.288072
NODE;Ingolstadt;2523.028173;2541.307299
NODE;Passau;2655.406024;2519.818792
NODE;Flensburg;2508.172048;1810.488662
NODE;Constance;2322.392543;2613.758903
NODE;Eindhoven;2089.479710;2186.441358
NODE;Tilburg;2070.683317;2159.768212
NODE;Groningen;2182.486448;2109.197940
NODE;Leiden;2095.718994;2169.834293
NODE;Haarlem;2036.419858;2060.864267
NODE;Breda;2051.179057;2164.665612
NODE;Nijmegen;2115.452159;2111.489450
NODE;Maastricht;2142.045913;2297.069322
NODE;Arnhem;2116.389909;2100.760983
NODE;Zwolle;2106.044880;2098.750094
NODE;Enschede;2171.444993;2150.229616
NODE;Bruges;2046.090269;2196.735595
NODE;Namur;2104.214244;2282.160889
NODE;Leuven;2071.095622;2270.676957
NODE;Lausanne;2181.222796;2758.475151
NODE;St Gallen;2326.151199;2624.194919
NODE;Lucerne;2303.059301;2647.316338
NODE;Winterthur;2304.707736;2627.704082
